fullId,category,wnsynset,wnlemmas,name,tags
1320733bad7f2cfd8fac6a8030e15671,Window,n4594951,window,window,"cherry,frame,window,wood"
132325926d85caa6d0c63a304a95442d,,n4616593,"xerox,xerox copy",xerox,"blueprint,copier,copy,equipment,large,machine,office,xerox"
1324cdd76d94a6cec7a3afc566c84174,Stapler,n4310635,"stapler,stapling machine",mini stapler,"mini stapler,stapler"
13290e02935a82a22846fa729d90e125,"Microwave,_EvalSetNoScenesNoPrior",n3766619,"microwave,microwave oven",microwave oven,"microwave,microwelle"
132c26bffca731b2d1b043d67d0564f4,Sword,n4380981,"sword,blade,brand,steel",a fantasy sword,sword
132dd9e43e8184a63c7744a1a3d9dba0,"Violin,_Attributes",n4544161,"violin,fiddle",violin geige string music intrument musik,"drum,drums,geige,guitar,intrument,jazz,mandolin,music,piano,schlagzeug,string,strings,violine"
132ffa7d607ffc53d810b14a81e12eca,"MediaStorage,TvStand",n4308138,stand,blu dot   drawer console by smart furniture,"blu dot,console,media console,smart furiture,tv stand"
13335c01414d6fd85af897847a7513ca,Book,n6430544,"dictionary,lexicon",dictionary,*
133c16fc6ca7d77676bb31db0358e9c6,"Suitcase,_StanfordSceneDBModels",n2776843,"bag,traveling bag,travelling bag,grip,suitcase",luggage,"bag,bolsa,luggage,mala,mochila,suitcase"
133f2d360f9b8691f5ee22e800bb9145,Couch,n4263630,"sofa,couch,lounge",sofa,*
1342351a82465eeef2cdad303f49c9f9,"USBStick,_StanfordSceneDBModels",,,usb,"lietuva,lithuania,trimatis,usb"
134566ae853484b4f01a355e7890ec96,Bench,n2832068,bench,herman miller reg  nelson reg  platform bench from smart furniture,"bench,designer furniture,furniture,george nelson,herman miller,modern furniture,nelson,platform bench,seating,smart furniture"
134f02ebd131483a51dcbc4ed8d9a49b,,n3055525,"clothing,article of clothing,vesture,wear,wearable,habiliment",pc clothing drum,pc drum
1353cedbb3989a5ffd3e1da8df8780a3,,n3969492,platter,serving platter,*
1359d27a3d2dd1e6616b1821375380fe,Desk,n3184367,desk,reception desk,"desk,furniture,office,reception"
135edda466e3b149df63d1c7e43c783f,"Table,RoundTable",n4386330,table,sa,"eero saarinen,low table,matrix international,tavolo basso"
1361850926bce33f84e64ea9646404ec,"Lamp,FloorLamp",n3371905,floor lamp,west elm  tapered wood floor lamp,"blue marble project,floor lamp,furniture,lamp,light,lighting,west elm"
1362a7a9557aaaf2ee1d1f2a191c8dc3,"_StanfordSceneDBModels,Dart",n3167484,dart,dart,"dart,dart board,dart game,darts"
136ca0f40375aa26d56cc378741d37e8,Rug,n4125115,"rug,carpet,carpeting",seamless fabric textures,"carpet,furniture,norwalk,rug,seamless,texture,tileable"
136ecacc784ae0abb05b1b33d7b95a86,,n2683608,"adjustable wrench,adjustable spanner",adjustable spanner   crescent style wrench,adjustable spanner wrench crescent wrench crescentwrench
136ef91c95ca5c2d4b9a4e1a888c5f59,CellPhone,n2995984,"cellular telephone,cellular phone,cellphone,cell,mobile phone",nokia      xpress music mobile phone,"handy,i phone,lg,mobile phone,music,nokia,sony erricsson,touch screen"
136f324d97cbbbddaa9981fc7a12f6eb,"TV,_Attributes",n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box",tesla color     television,"bedna,color,prijimac,reciever,television,televize,televizor,telka,tesla,tv"
1376723fa98487933f197465f86dea52,"CellPhone,_AttributesTrain",,,nokia,*
137e78f5b0fdb666c325c205463de4b7,TrashBin,n2843139,bin,hulingen pedal bin ikea,"cestino,hulingen,ikea,pedal bin,recyc le bin"
1383d18af610241f69d8d5b35c38db0d,"Chair,SideChair",n3005231,chair,dining chair,"chair furniture,dining chair,dining room furniture,dinning chair"
1383dcbd17cbc474e43f40ae23b6b0db,"WallArt,Picture,_StanfordSceneDBModels",n3937282,"picture,image,icon,ikon",painting,"decoration,interior,painting,picture,wall"
138425ca49d27ad5d01673c7c57450c9,,,,lampa,*
1389e932a2c776d83c143af07c12991a,"Plate,_StanfordSceneDBModels,_SceneGalleryModels",n3965779,plate,stack of plates,"dinning,kitchen,plates"
13961f08fe5b4c549ef60e9225cbea3a,"Teapot,_StanfordSceneDBModels",n4405179,teapot,tea pot,"chaleira,cozinha,kitchen,real,realistica,realystic,tea pot,teapot"
139af10e719186bddaa266217a65f9d7,Teapot,n4405179,teapot,teapot house,"fantasy house,teapot"
13a4536a8c7dbc87e3f7a74e12a274ef,"Table,_StanfordSceneDBModels,RoundTable",n4386330,table,table,*
13a913b33fb29f7741f9f28bc4fa9522,TissueBox,n2886585,box,tissue box,tissuey and boxish
13aa33650c706094732375ced502498,"Chair,_AttributesTrain",n3005231,chair,dining room chair,"chair,chairs,dining,dining room,dining room chair,dining rooms,dining set,dining sets,dinner,furnishings,furniture,wood,wood working"
13add1d4cdcea59b73d0d75d212ea96b,"FoodItem,Sandwich",n7712370,ham sandwich,basic ham sandwich  somewhat low poly,"food,ham,olay,sandwich,turkey"
13af92fb42fdc0d774d5a6a8a8e5a2e,Cat,n2124272,"cat,true cat",cat,"and,animal,cat,check,claw,claws,dog,freewebs,head,leg,my,nose,out,paw,paws,please,rate,sketchosaurus,website,whiskers"
13b21a14f05a33b5d1ca7d901a14ac37,,,,bromi cerdo,"animal,cerdo,decoracion,decoration,fantasy,juguete,pig,rubicundo,toy"
13b365ef4887f5d388a942de43574033,"Lamp,CeilingLamp",n3641940,lamp,wheaton pendant lamp fixture,"lamp,light,luminaire,pendant"
13b48456dad49f8762edbb9e1af21a03,FoodItem,n2940853,"cake,bar",cake happy birthday,"birthday,cake,cool,fan,flower,friends,happy,happy birthday,house,kite,love,nice,queen,rat,rose,school,teddy,very,yummmy"
13b4f0c8e3e0ee254b70ab68e918c7e9,"_StanfordSceneDBModels,_EvalSetInScenes,Controller",,,remote controll vid eacute otron,"manette,remote controll,videotron"
13bb9deed3f8646bc34335c1a2a9193f,"ChestOfDrawers,Armoire",n2742555,armoire,armoire,*
13c18609602e4ced37b2bb75885cfc44,"Chair,ChairWithOttoman",n4069540,"recliner,reclining chair,lounger",cowhide herman miller lounger,"chair,chaise,cow,designer,eames,hair,herman,hide,horse,lounger,miller,modern,office,retro,rug,seat,sofa,stylish"
13c480eb5d2a1f4b71c690692c393680,Rack,n4045203,rack,clothes rack,"clothes,design,ellos,interior,rack"
13c8bf6b41e555b78821ad3452f1c8c9,"Lamp,LampPost",n3642472,lamppost,elegant lamp post,"architect,architecture,austere,austere architect,british,bulb,component,elegant,era,exquisite,iron,lamp,lamp post,lamps,lantern,light,lightbulb,london,luminous,post,street,streetlight,streets,victorian"
13ce46c3ba8951bf4fb6842b3610149,Key,n2689427,aircraft,air canada aircraft a      a key,"air canada,aircraft,airplane,general electric"
13dbeeacdabce3b694658a0201ba0367,"ChestOfDrawers,Armoire,Dresser,Wardrobe",n4557470,"wardrobe,closet,press",armoire wardrobe,"architecture,armoire,dresser,furniture,traditional"
13e16d7db78d89b3cec8a10ad1c084eb,FlagPole,n3947170,"pin,flag",soviet union flag with flagpole,union of soviet socialist republics flag with flagpole red banner communist flag soviet
13ec920416ec5b7786d06929bacb135d,,n3679297,"link,linkup,tie,tie-in",twilight princess link,"link,nintendo,twilight princess"
13f565d814bd5647adcda92177beb1f7,"ChestOfDrawers,Armoire,Wardrobe",n4557470,"wardrobe,closet,press",wardrobe,"bedroom,closet,furniture,wardrobe,zane"
14001acf205ea91b2afaad8f8aa355eb,IroningBoard,,,daska za peglanje,*
1406f1f699148107c3c490f07ec71ff,"TV,_AttributesTrain",n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box",television,television
141321434ea6f5aa3b08200028f31a6a,CuttingBoard,n3029196,"chopping board,cutting board",cutting board,"shop projects,wooden cutting board"
141de0993dd1f2f24efc7e7114f1b9c5,"PottedPlant,_StanfordSceneDBModels",n17402,"plant,flora,plant life",plant,"bush,clay pot,fern,garden,horticulture,landscaping,plant,potted plant,shrub,tree"
141ec8366ab78901841b1fe31653b9a7,"WallArt,PictureFrame",n3396147,frame,classic style photo frame,photo frame rio brasil
1423bde1b40d8d2f25ad20bb66839d61,_StanfordSceneDBModels,n4403228,"taw,shooter",toothpick shooter,clothes pin
1425e087abbd67afe3f7a74e12a274ef,,n3584524,"interior decoration,decor",decor,*
142f1bd1987ce39e35836c728d324152,"Desk,_Attributes",n3184367,desk,kare       coco desk  coco schreibtisch,"design,desk,kare,lifestyle,living,living room,office,schreibtisch,trendy,wohnen,wohnzimmer"
1438cbb6c92e0b061c19e7863a1c200b,Desk,n3184367,desk,t luna contemporary desk,"furniture,luna,luna desk,luna furniture,office,office desk,office furniture,pinifarina,study,study furniture"
1444822d28a7f2632a526e2e9a7e9ae,"_StanfordSceneDBModels,Basket",n3054849,"clothes hamper,laundry basket,clothes basket,voider",clothes hamper,"clothes,hamper"
144632b8f8f2c1f8201cbed672acdcde,,n10883036,"Braun,Eva Braun",cepillo dental electrico braun oxyjet,
1447b7ce0e27481efccbc35ad248e812,"Cabinet,Sideboard",,,ikea bonde sideboard,ikea bonde sideboard glass
144adb2c599ab09698d5fc0473d00a1c,Bookcase,n3085025,"component,constituent,element",kare       cabana library element small  cabana bibliothekelement b ouml den schmal,"bibliothek,design,garderobe,hall,kare,library element,lifestyle,living,living room,office,trendy,wohnen,wohnzimmer"
144af73b14ddcf9bd4ce7791dd1b1466,Oven,n3868196,oven,gaggenau eb    double wall oven,"appliance,double wall oven,gaggenau,kitchen,oven,range,stove"
144bb8dd1756c4002bf47341dbd96eb,Plant,n17402,"plant,flora,plant life",rose,"beautiful rose,red rose,single romantic rose,valentines day"
1452b2edf9ad18b48d481397d30db1b6,Refrigerator,n3278824,"electric refrigerator,fridge",refrigerator  cola,"alpinoks,coca cola,coke,cola,cold,cool,cooler,cube,drink,ice,inoksan,kola,refrigerator"
145b3e858ba17332bc4ac3caf16ef65,"Table,EndTable",n4386330,table,pretty end table,end table glass horse bunnyz
14624a2cc43aac50e3a031805ace4a99,"Table,DiningTable,_StanfordSceneDBModels,RoundTable",n3205892,"dining table,board",dining table with table cloth,table
14656fe47266b0eb88e7662971dc736f,"Lamp,FloorLamp,DeskLamp",n3641940,lamp,worldlamp position,"adjustable,anglepoise,arm,arm length,army,artemide,asia,axis,balanced,bamboo,beeche wood,coil spring,counter balance,counterweight,counterweights,coupling,desk lamp,electric,extension spring,factory,floor lamp,folding,force,furniture,insulation material,lift,longer arm length,luxo,mechanical,ministerie of development,motion,parallelogram,physics,pivoting arm,professional,spotlight,spring,stand,swing arm,tasklamp,technique,tolomeo,wood work,work lamp"
1470c6423b877a0882fcee0c19bca00a,Couch,n4263630,"sofa,couch,lounge",leather couch,"couch,leather,sofa"
14726c2482a092d3a9fe1734a6086750,CellPhone,n2995984,"cellular telephone,cellular phone,cellphone,cell,mobile phone",cellphone,"cell,cellular,classic,old,phone,reto,tele"
14755c2ee8e693aba508f621166382b0,Piano,n3934354,"piano,pianoforte,forte-piano",textured bechstein piano  open,"beauty,bechstein,concert grand,craftsman,craftsmanship,grand,inside,intricacies,mechanics,music,music box,piano,precision,workings,yosofun"
147cc06e62a3020e3401ec7170d72c6e,Fruit,,,gift,"alt,ctrl,elite,etc,fruit,leaf,stem"
147e20704f56f7e94420f83b94fcc15e,,n2803952,"basic,staple",giant robot basic   gundam style,"basic,giant,robot"
1481ab0f22540f6d1471cf7290b934a9,Bathtub,n2811600,"bathtub,bathing tub,tub",bathtub,"bath,bathroom,bathtub,tub"
1482036d8ce3b51ffc0035da39bd5e1,"Table,RoundTable",n4386330,table,rondo lift table,classroom table teacher
148c15134e44c39eb2f9870de6826588,Cabinet,n2936496,cabinet,bayside diagonal front corner base cabinet dcb     one door one drawer,"base cabinet,bath,bathroom,bayside,cabinet,cabinetry,cabinets,corner cabinet,designer,designer gold series,elkay,kitchen,medallion,one door one drawer"
14904414e110d49b74dfa265f936ad38,Stool,n4334034,stool,modern stool,"architecture,chair,furniture,modern,seating,stool"
1492b65a4dedd2612a384701382c9079,Whiteboard,n3205892,"dining table,board",white board,"meeting,meeting room,papan tulis,ruang meeting,white board"
149421736ce11d669ee497a5ad47013e,,n4554141,wall,studiowall model sw         modern modular room divider wall by idivide,"chair,contemporary room divider,contemporary room dividers,desk,furniture,modern office divider,modern office dividers,modern office partition,modern office partitions,modern room divider,modern room dividers,office cubicle,office cubicles,office divider,office furniture,office partition,office partitions,room divider,room dividers"
14971ffb3e55de465f62684530a7799a,,n2797802,barrack,imperial guard barrack,"army,barrack,imperial guard,warhammer"
149733a616f846a2b661587eebd6c4d7,TV,n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box",flatscreen tv,"cool,flat,rca,samsung,sanyo,screen,sony,tivo,tv"
14977bca24205cc2a6fee8e2140acec9,"Chair,OfficeChair",n3005231,chair,eames office chair,*
149a105979cad722c1467c54b9e09ce5,Cabinet,n2936496,cabinet,filing cabinet,"cabinet,filing,furniture,home,office"
14a0e49caa52c64876b7125ca47291cb,Knife,n3628765,knife,m  combat knife,"ak,combat,knife,terrorist"
14a8f8abe72c6966fd2d8538d9735dd9,AccentTable,n4386330,table,table piano,"bureau,design,desk,executive office desk,furniture,herman miller,meubles bureau,mobilier de bureau,office,table"
14b892797c77fe165365e074365243d3,,n3097339,"console table,console",soundcraft ghost console,"console,ghost,mixer,recording,soundcraft,studio"
14bfcf4c6d3c5bc8585c90077b0e5177,,n3061006,coat,d teen girl coat,"child,figure,girl,human,people,person,teen"
14c40e5ccc4fe01d492d9da2668ec34c,"Chair,OfficeSideChair",,,haworth candor chiar sas    a b,"candor chair,classic chair,guest chair,haworth,modern chair,office chair"
14cbef4f4a67e57a4cf9c858305a22f8,Lamp,,,demon angel,"angel,art,demon,lamp,light,man,sculpture,statue"
14ce35d3ec22faee70d45c28bef72613,Cabinet,n2936496,cabinet,corner wine cabinet,"adjustable shelves,bead board,cabinet,cherry,corner,feet,furniture,legs,queen anne,queen anne legs,wine,wine bottle,wire basket,wrought,wrought iron"
14d294a678561c367b72437fd995483b,Table,n4386330,table,table de chevet avec tiroir,"bois,table de chevet,tiroir"
14d31ee208e1823f48b9fefd9341bfa,"FoodItem,Donut",n7654678,"doughnut,donut,sinker",giant glazed donut,"big,donut,doughnut,enormous,giant,glazed,tall"
14df58bdedfbb41141edb96d309c9a23,Cap,n2957776,cap,new era white sox   fifty cap,"cap,era,hat,new,red,sox,sticker,white,york"
14e3023f03787b204a736b2733b8d89e,PersonStanding,n5224944,person,sculpture woman frau skulptur,sculpture woman frau skulptur
14e4cb9d8fd5c29f60467dddaf5cfe3f,"_StanfordSceneDBModels,ToyFigure",n3971038,"plaything,toy",george w  hart   cagework    version    no shadows,"dodecahedron,george hart,icosahedron,pentagons,polyhedra,polyhedral,polyhedron,truncated icosahedron"
14e5dba73b283dc7fe0939859a0b15ea,"Xbox360,VideoGameConsole",,,xbox     elite,xbox
14e8504e664c872a831f2243b19a18a9,GameTable,,,airhockeytable,"air,airhockey,bla bla,hockey,table"
14e924565ea58a7645c6cb69e0968783,Chair,n3005231,chair,dania chair,"contemporary,contemporary chair,dania,dania chair,modern,modern chair"
14f309ee1b3e21a325e150307d932d74,,n13186713,"trunk,tree trunk,bole",antique trunk,furniture
14f4027490a165a6c017de3427505dac,"Chair,Couch,_AttributesTrain",n3219669,divan,sessel couch sofa divan,"barhocker,bed,bett,bureau,cell,cellphone,chair,couch,fernseher,furniture,glas,glass,handy,hocker,kommode,mobel,moebel,phone,sessel,stool,stuhl,tisch,tish,tv,wohnzimmer"
14fc5be1b05c2c0be85794c56c95b203,"Computer,Laptop",n3648120,"laptop,laptop computer",notebook,*
14fd6547b099591c197217e886092ceb,Plant,n17402,"plant,flora,plant life",bougainvillea high poly plant trellis,"bougainvillea,bush,flower,landscape architecture,plant materials,shrub,trellis"
14fee2a4df1f2acc2f0d0ffdb13e5665,,n4492338,tripod,tripod,tripod
1504bfa960e9b64f6210284aac251520,,n3510811,headset,xbox     headset,
1505aa81e0f81ea9388fc6d898204358,,n3530634,holder,wscdt       b,*
1507e900a6079bcf31dd4a61076977ac,,n3710918,magnet,u magnet,"hand,held,magnet,small"
151916d8cacda1691c352d02061b3f7,"Bookcase,5Shelves",n4197095,shelf,iss designs modular shelving     w semi wall mounted system with  db,shelves shelf shelving modern modular issdesigns issdesign iss designs bookcase bookcases book display ikea workspaces workspace room divider desk file cabinets compression poles aluminum quad iss office george nelson omni comprehensive storage system css apartment loft
151b2df36e08a13fafeeb1a322c90696,Couch,n3219669,divan,sessel couch sofa divan,"barhocker,bed,bett,bureau,cell,cellphone,chair,couch,fernseher,furniture,glas,glass,handy,hocker,kitchen,kommode,mobel,moebel,phone,schrank,sessel,stool,stuhl,tisch,tish,tv,wohnzimmer"
151fccb37c2d51b0b82fa571a1cdbf24,"Computer,Laptop",n3648120,"laptop,laptop computer",toyota laptop,"laptop,netbook,red,toyota,unfinished"
1522e8a4da7c05bd76d20e73c57c9a03,"Faucet,Showerhead",,,baliza touch clean reg  raincan showerhead by brizo   rp     pc,"baliza,bath,bathroom,bathroom design,brilliance brass,brilliance brushed bronze,brilliance polished nickel brushed nickel,brizo,brizo faucet,chrome,igloo,igloo studios,kitchen and bath,product connect,venetian bronze"
15290e3d21f429372af07afc7a68d50,"Desk,_StanfordSceneDBModels",n3184367,desk,desk,"bryce,computer desk,desk,generic,generic desk,lol,spongebob"
152a850e5016fdd6e0771d4c079a0ec2,ChestOfDrawers,n3018908,"chest of drawers,chest,bureau,dresser",trunk,"chest,trunk"
152d5ec41fde7549e1caf415acc56c13,_StanfordSceneDBModels,n3364412,flask,florence flask,"boiling,chemistry,experiment,flask,free spirit,liquids,pyrex,scientists,test samples"
152e101f3ab53701d810b14a81e12eca,"Table,EndTable,RoundTable",n3067971,"coffee table,cocktail table",round coffee table by smart furniture  r        f,"shelf,shelves,smart furniture,table"
152e29065cdeb44d810b14a81e12eca,,n4384144,system,wide media system with    deep console ent    d,"entertainment shelf,media shelves,media shelving,smart furniture"
